State,County,Year,EV_Count,Population,Charging_Station_Sites,Charging_Ports,DC_Fast_Ports,Level2_Ports,EV_per_Station,EV_per_Port,Stations_per_10k_People,Ports_per_10k_People,EV_per_10k_People
CO,LINCOLN,2022,140.0,5515.0,2.0,15.0,15.0,0.0,70.0,9.333333333333334,3.6264732547597465,27.198549410698096,253.85312783318224
CO,LINCOLN,2023,123.0,5495.0,2.0,15.0,15.0,0.0,61.5,8.2,3.639672429481347,27.297543221110104,223.8398544131028
CO,LINCOLN,2024,244.0,5602.0,2.0,15.0,15.0,0.0,122.0,16.266666666666666,3.570153516601214,26.776151374509105,435.55872902534804
CO,LOGAN,2020,211.0,21221.0,1.0,2.0,0.0,2.0,211.0,105.5,0.47123132745864943,0.9424626549172989,99.42981009377505
CO,LOGAN,2021,310.0,21015.0,1.0,2.0,0.0,2.0,310.0,155.0,0.4758505829169641,0.9517011658339282,147.51368070425886
CO,LOGAN,2022,414.0,20798.0,2.0,4.0,0.0,4.0,207.0,103.5,0.9616309260505818,1.9232618521011635,199.05760169247043
CO,LOGAN,2023,542.0,20596.0,4.0,6.0,2.0,4.0,135.5,90.33333333333333,1.9421246844047388,2.913187026607108,263.1578947368421
CO,LOGAN,2024,836.0,20690.0,4.0,6.0,2.0,4.0,209.0,139.33333333333334,1.9333011116481391,2.899951667472209,404.0599323344611
CO,MESA,2020,3726.0,156007.0,15.0,35.0,12.0,23.0,248.4,106.45714285714286,0.9614953175178037,2.2434890742082088,238.83543687142242
CO,MESA,2021,6147.0,157516.0,24.0,53.0,12.0,41.0,256.125,115.98113207547169,1.5236547398359532,3.3647375504710633,390.2460702404835
CO,MESA,2022,8676.0,158634.0,29.0,59.0,15.0,44.0,299.17241379310343,147.05084745762713,1.8281074675038138,3.719253123542242,546.9193237263135
CO,MESA,2023,12663.0,159794.0,44.0,87.0,27.0,60.0,287.79545454545456,145.55172413793105,2.7535451894313927,5.4445098063757085,792.4577894038574
CO,MESA,2024,20042.0,161400.0,51.0,105.0,27.0,78.0,392.98039215686276,190.8761904761905,3.159851301115242,6.5055762081784385,1241.7596034696408
CO,MINERAL,2020,23.0,870.0,0.0,0.0,0.0,0.0,,,0.0,0.0,264.367816091954
CO,MINERAL,2021,38.0,921.0,0.0,0.0,0.0,0.0,,,0.0,0.0,412.5950054288816
CO,MINERAL,2022,63.0,919.0,0.0,0.0,0.0,0.0,,,0.0,0.0,685.5277475516866
CO,MINERAL,2023,103.0,926.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1112.3110151187905
CO,MINERAL,2024,40.0,924.0,0.0,0.0,0.0,0.0,,,0.0,0.0,432.90043290043286
CO,MOFFAT,2020,39.0,13267.0,1.0,2.0,0.0,2.0,39.0,19.5,0.7537499057812617,1.5074998115625233,29.396246325469207
CO,MOFFAT,2021,62.0,13161.0,2.0,10.0,8.0,2.0,31.0,6.2,1.5196413646379454,7.598206823189727,47.10888230377631
CO,MOFFAT,2022,97.0,13201.0,2.0,10.0,8.0,2.0,48.5,9.7,1.515036739640936,7.575183698204682,73.47928187258542
CO,MOFFAT,2023,190.0,13388.0,7.0,16.0,12.0,4.0,27.142857142857142,11.875,5.228562892142217,11.951000896325066,141.91813564386018
CO,MOFFAT,2024,374.0,13304.0,7.0,16.0,12.0,4.0,53.42857142857143,23.375,5.261575466025255,12.026458208057727,281.1184606133494
CO,MONTEZUMA,2020,310.0,25890.0,4.0,7.0,0.0,7.0,77.5,44.285714285714285,1.544998068752414,2.703746620316725,119.73735032831209
CO,MONTEZUMA,2021,575.0,26258.0,5.0,9.0,0.0,9.0,115.0,63.888888888888886,1.9041815827557316,3.427526848960317,218.98088201690913
CO,MONTEZUMA,2022,823.0,26474.0,5.0,9.0,0.0,9.0,164.6,91.44444444444444,1.8886454634735967,3.399561834252474,310.87104328775405
CO,MONTEZUMA,2023,1315.0,26566.0,5.0,9.0,0.0,9.0,263.0,146.11111111111111,1.8821049461717985,3.3877889031092376,494.993600843183
CO,MONTEZUMA,2024,1855.0,26694.0,5.0,9.0,0.0,9.0,371.0,206.11111111111111,1.8730800929047726,3.3715441672285906,694.9127144676706
CO,MONTROSE,2020,772.0,42825.0,4.0,16.0,8.0,8.0,193.0,48.25,0.9340338587273789,3.7361354349095155,180.26853473438413
CO,MONTROSE,2021,1287.0,43247.0,5.0,18.0,8.0,10.0,257.4,71.5,1.156149559507018,4.162138414225264,297.59289661710636
CO,MONTROSE,2022,1621.0,43838.0,7.0,26.0,14.0,12.0,231.57142857142858,62.34615384615385,1.596788174643004,5.930927505816872,369.7705187280442
CO,MONTROSE,2023,2839.0,44238.0,9.0,28.0,16.0,12.0,315.44444444444446,101.39285714285714,2.0344500203445,6.329400063294,641.7559564175596
CO,MONTROSE,2024,4334.0,44687.0,10.0,29.0,17.0,12.0,433.4,149.44827586206895,2.237787275941549,6.489583100230492,969.8570053930673
CO,MORGAN,2020,185.0,29080.0,1.0,8.0,8.0,0.0,185.0,23.125,0.34387895460797796,2.7510316368638237,63.61760660247593
CO,MORGAN,2021,557.0,29020.0,2.0,12.0,12.0,0.0,278.5,46.416666666666664,0.6891798759476223,4.135079255685734,191.9365954514128
CO,MORGAN,2022,688.0,29492.0,2.0,12.0,12.0,0.0,344.0,57.333333333333336,0.6781500067815001,4.068900040689,233.28360233283604
CO,MORGAN,2023,1184.0,29945.0,2.0,12.0,12.0,0.0,592.0,98.66666666666667,0.6678911337451995,4.007346802471197,395.39155117715814
CO,MORGAN,2024,1810.0,30316.0,4.0,18.0,12.0,6.0,452.5,100.55555555555556,1.3194352816994326,5.937458767647447,597.0444649689933
CO,OTERO,2020,99.0,18659.0,1.0,2.0,0.0,2.0,99.0,49.5,0.5359344016292406,1.071868803258481,53.05750576129481
CO,OTERO,2021,200.0,18517.0,2.0,3.0,1.0,2.0,100.0,66.66666666666667,1.0800885672625156,1.6201328508937733,108.00885672625155
CO,OTERO,2022,260.0,18244.0,5.0,8.0,2.0,6.0,52.0,32.5,2.7406270554702914,4.385003288752467,142.51260688445515
CO,OTERO,2023,386.0,18117.0,8.0,15.0,5.0,10.0,48.25,25.733333333333334,4.415742120660154,8.279516476237788,213.0595573218524
CO,OTERO,2024,661.0,17888.0,8.0,15.0,5.0,10.0,82.625,44.06666666666667,4.47227191413238,8.38550983899821,369.5214669051879
CO,OURAY,2020,333.0,4879.0,2.0,4.0,0.0,4.0,166.5,83.25,4.099200655872105,8.19840131174421,682.5169092027054
CO,OURAY,2021,591.0,5059.0,5.0,10.0,0.0,10.0,118.2,59.1,9.883376161296697,19.766752322593394,1168.2150622652698
CO,OURAY,2022,887.0,5095.0,5.0,10.0,0.0,10.0,177.4,88.7,9.813542688910696,19.62708537782139,1740.9224730127576
CO,OURAY,2023,1346.0,5167.0,8.0,14.0,2.0,12.0,168.25,96.14285714285714,15.4828720727695,27.095026127346625,2604.993226243468
CO,OURAY,2024,1719.0,5173.0,8.0,14.0,2.0,12.0,214.875,122.78571428571429,15.464913976416005,27.063599458728014,3323.023390682389
CO,PARK,2020,652.0,17425.0,1.0,3.0,0.0,3.0,652.0,217.33333333333334,0.5738880918220948,1.721664275466284,374.1750358680057
CO,PARK,2021,870.0,17763.0,1.0,3.0,0.0,3.0,870.0,290.0,0.5629679671226707,1.6889039013680123,489.7821313967235
CO,PARK,2022,1282.0,17940.0,1.0,3.0,0.0,3.0,1282.0,427.3333333333333,0.5574136008918618,1.6722408026755853,714.6042363433668
CO,PARK,2023,2068.0,18147.0,3.0,5.0,2.0,3.0,689.3333333333334,413.6,1.6531658125309967,2.755276354218328,1139.5823001047004
CO,PARK,2024,3313.0,18349.0,5.0,7.0,4.0,3.0,662.6,473.2857142857143,2.724944138645158,3.814921794103221,1805.5479862662814
CO,PHILLIPS,2020,58.0,4528.0,0.0,0.0,0.0,0.0,,,0.0,0.0,128.09187279151945
CO,PHILLIPS,2021,88.0,4504.0,0.0,0.0,0.0,0.0,,,0.0,0.0,195.38188277087036
CO,PHILLIPS,2022,137.0,4444.0,1.0,2.0,0.0,2.0,137.0,68.5,2.25022502250225,4.5004500450045,308.2808280828083
CO,PHILLIPS,2023,185.0,4460.0,1.0,2.0,0.0,2.0,185.0,92.5,2.242152466367713,4.484304932735426,414.7982062780269
CO,PHILLIPS,2024,288.0,4454.0,2.0,5.0,0.0,5.0,144.0,57.6,4.49034575662326,11.22586439155815,646.6097889537494
CO,PITKIN,2020,4193.0,17363.0,16.0,40.0,8.0,32.0,262.0625,104.825,9.21499740828198,23.037493520704945,2414.905258307896
CO,PITKIN,2021,5618.0,17360.0,29.0,65.0,9.0,56.0,193.72413793103448,86.43076923076923,16.705069124423964,37.44239631336406,3236.175115207373
CO,PITKIN,2022,7785.0,16896.0,37.0,78.0,10.0,68.0,210.40540540540542,99.8076923076923,21.89867424242424,46.16477272727273,4607.599431818182
CO,PITKIN,2023,10076.0,16761.0,48.0,107.0,12.0,95.0,209.91666666666666,94.16822429906541,28.637909432611423,63.83867311019629,6011.57448839568
CO,PITKIN,2024,13696.0,16766.0,51.0,113.0,12.0,101.0,268.54901960784315,121.20353982300885,30.418704521054515,67.39830609566981,8168.9132768698555
CO,PROWERS,2020,38.0,12012.0,0.0,0.0,0.0,0.0,,,0.0,0.0,31.635031635031634
CO,PROWERS,2021,98.0,11939.0,0.0,0.0,0.0,0.0,,,0.0,0.0,82.08392662702069
CO,PROWERS,2022,134.0,11828.0,2.0,11.0,10.0,1.0,67.0,12.181818181818182,1.6909029421711192,9.299966181941157,113.290497125465
CO,PROWERS,2023,202.0,11766.0,5.0,15.0,12.0,3.0,40.4,13.466666666666667,4.249532551419343,12.748597654258031,171.6811150773415
CO,PROWERS,2024,295.0,11904.0,5.0,15.0,12.0,3.0,59.0,19.666666666666668,4.200268817204301,12.600806451612902,247.81586021505376
CO,PUEBLO,2020,2352.0,168334.0,11.0,21.0,5.0,16.0,213.8181818181818,112.0,0.6534627585633324,1.2475198118027253,139.72221892190527
CO,PUEBLO,2021,4170.0,169383.0,14.0,26.0,5.0,21.0,297.85714285714283,160.3846153846154,0.8265292266638329,1.5349828495185467,246.18763394201306
CO,PUEBLO,2022,6790.0,169540.0,17.0,42.0,17.0,25.0,399.4117647058824,161.66666666666666,1.0027132240179308,2.477291494632535,400.4954582989265
CO,PUEBLO,2023,10223.0,169878.0,27.0,63.0,29.0,34.0,378.6296296296296,162.26984126984127,1.5893759050612795,3.708543778476318,601.7848102756095
CO,PUEBLO,2024,17228.0,170162.0,30.0,69.0,31.0,38.0,574.2666666666667,249.68115942028984,1.7630258224515463,4.0549593916385565,1012.4469623065079
CO,RIO BLANCO,2020,13.0,6522.0,1.0,2.0,0.0,2.0,13.0,6.5,1.5332720024532354,3.0665440049064707,19.932536031892056
CO,RIO BLANCO,2021,67.0,6444.0,2.0,3.0,1.0,2.0,33.5,22.333333333333332,3.1036623215394163,4.655493482309125,103.97268777157045
CO,RIO BLANCO,2022,67.0,6572.0,2.0,3.0,1.0,2.0,33.5,22.333333333333332,3.0432136335970785,4.564820450395618,101.94765672550213
CO,RIO BLANCO,2023,84.0,6646.0,2.0,3.0,1.0,2.0,42.0,28.0,3.009328919650918,4.513993379476377,126.39181462533854
CO,RIO BLANCO,2024,191.0,6792.0,2.0,3.0,1.0,2.0,95.5,63.666666666666664,2.9446407538280326,4.41696113074205,281.2131919905771
CO,RIO GRANDE,2020,99.0,11538.0,2.0,5.0,1.0,4.0,49.5,19.8,1.733402669440111,4.333506673600278,85.8034321372855
CO,RIO GRANDE,2021,247.0,11403.0,4.0,8.0,2.0,6.0,61.75,30.875,3.5078488117162148,7.0156976234324295,216.60966412347628
CO,RIO GRANDE,2022,298.0,11315.0,4.0,8.0,2.0,6.0,74.5,37.25,3.5351303579319486,7.070260715863897,263.3672116659302
CO,RIO GRANDE,2023,460.0,11196.0,4.0,8.0,2.0,6.0,115.0,57.5,3.5727045373347623,7.145409074669525,410.8610217934977
CO,RIO GRANDE,2024,662.0,11143.0,10.0,22.0,12.0,10.0,66.2,30.09090909090909,8.974243919949744,19.743336623889437,594.094947500673
CO,ROUTT,2020,1118.0,24837.0,8.0,23.0,0.0,23.0,139.75,48.608695652173914,3.221000926037766,9.260377662358577,450.13487941377787
CO,ROUTT,2021,1845.0,25073.0,12.0,31.0,0.0,31.0,153.75,59.516129032258064,4.786024807561919,12.36389741953496,735.851314162645
CO,ROUTT,2022,3240.0,25173.0,13.0,33.0,0.0,33.0,249.23076923076923,98.18181818181819,5.1642632979779926,13.109283756405674,1287.0933142652843
CO,ROUTT,2023,4976.0,25290.0,20.0,45.0,2.0,43.0,248.8,110.57777777777778,7.908264136022144,17.793594306049823,1967.5761170423093
CO,ROUTT,2024,7284.0,25471.0,25.0,54.0,2.0,52.0,291.36,134.88888888888889,9.81508382081583,21.200581052962193,2859.7228220329002
CO,SAGUACHE,2020,205.0,6396.0,1.0,1.0,0.0,1.0,205.0,205.0,1.5634771732332708,1.5634771732332708,320.5128205128205
CO,SAGUACHE,2021,248.0,6524.0,1.0,1.0,0.0,1.0,248.0,248.0,1.5328019619865112,1.5328019619865112,380.1348865726548
CO,SAGUACHE,2022,420.0,6642.0,2.0,5.0,0.0,5.0,210.0,84.0,3.0111412225233365,7.527853056308341,632.3396567299006
CO,SAGUACHE,2023,553.0,6704.0,2.0,5.0,0.0,5.0,276.5,110.6,2.983293556085919,7.458233890214797,824.8806682577565
CO,SAGUACHE,2024,673.0,6686.0,3.0,9.0,4.0,5.0,224.33333333333334,74.77777777777777,4.4869877355668555,13.46096320670057,1006.5809153454982
CO,SAN JUAN,2020,0.0,6686.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
CO,SAN JUAN,2021,14.0,739.0,1.0,4.0,0.0,4.0,14.0,3.5,13.531799729364007,54.12719891745603,189.4451962110961
CO,SAN JUAN,2022,41.0,801.0,1.0,4.0,0.0,4.0,41.0,10.25,12.484394506866417,49.93757802746567,511.8601747815231
CO,SAN JUAN,2023,52.0,802.0,1.0,4.0,0.0,4.0,52.0,13.0,12.468827930174564,49.87531172069826,648.3790523690773
CO,SAN JUAN,2024,127.0,821.0,1.0,4.0,0.0,4.0,127.0,31.75,12.180267965895249,48.721071863580995,1546.8940316686967
CO,SAN MIGUEL,2020,649.0,8053.0,6.0,18.0,0.0,18.0,108.16666666666667,36.05555555555556,7.450639513224885,22.351918539674653,805.9108406804917
CO,SAN MIGUEL,2021,960.0,8086.0,7.0,26.0,8.0,18.0,137.14285714285714,36.92307692307692,8.656937917388078,32.154340836012864,1187.2372000989365
CO,SAN MIGUEL,2022,1391.0,8009.0,10.0,32.0,8.0,24.0,139.1,43.46875,12.485953302534648,39.95505056811088,1736.7961043825696
CO,SAN MIGUEL,2023,1873.0,7874.0,10.0,32.0,8.0,24.0,187.3,58.53125,12.7000254000508,40.640081280162555,2378.714757429515
CO,SAN MIGUEL,2024,3141.0,7818.0,10.0,32.0,8.0,24.0,314.1,98.15625,12.790995139421847,40.93118444614991,4017.651573292402
CO,SEDGWICK,2020,0.0,7818.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
CO,SEDGWICK,2021,14.0,2327.0,0.0,0.0,0.0,0.0,,,0.0,0.0,60.16330038676407
CO,SEDGWICK,2022,0.0,2327.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
CO,SEDGWICK,2023,6.0,2313.0,0.0,0.0,0.0,0.0,,,0.0,0.0,25.940337224383917
CO,SEDGWICK,2024,71.0,2271.0,0.0,0.0,0.0,0.0,,,0.0,0.0,312.6376045794804
CO,SUMMIT,2020,2597.0,31237.0,15.0,43.0,16.0,27.0,173.13333333333333,60.395348837209305,4.801997631014502,13.765726542241572,831.3858565163108
CO,SUMMIT,2021,4247.0,31250.0,49.0,117.0,24.0,93.0,86.6734693877551,36.2991452991453,15.68,37.44,1359.04
CO,SUMMIT,2022,6438.0,31276.0,68.0,159.0,24.0,135.0,94.67647058823529,40.490566037735846,21.741910730272412,50.83770303107814,2058.4473717866736
CO,SUMMIT,2023,9349.0,31343.0,83.0,196.0,28.0,168.0,112.63855421686748,47.69897959183673,26.481191972689277,62.533899116230096,2982.803177743037
CO,SUMMIT,2024,14090.0,31643.0,90.0,214.0,38.0,176.0,156.55555555555554,65.8411214953271,28.44230951553266,67.62949151471099,4452.80156748728
CO,TELLER,2020,622.0,24746.0,6.0,11.0,0.0,11.0,103.66666666666667,56.54545454545455,2.4246342843287803,4.445162854602764,251.35375414208357
CO,TELLER,2021,1117.0,24954.0,6.0,11.0,0.0,11.0,186.16666666666666,101.54545454545455,2.40442414041837,4.408110924100344,447.6236274745532
CO,TELLER,2022,1874.0,24854.0,6.0,11.0,0.0,11.0,312.3333333333333,170.36363636363637,2.414098334272149,4.425846946165607,754.003379737668
CO,TELLER,2023,2503.0,24678.0,8.0,13.0,2.0,11.0,312.875,192.53846153846155,3.2417537887997407,5.2678499067995785,1014.2637166707188
CO,TELLER,2024,4189.0,24743.0,9.0,15.0,2.0,13.0,465.44444444444446,279.26666666666665,3.63739239380835,6.062320656347249,1693.0040819625751
CO,WASHINGTON,2020,12.0,4810.0,0.0,0.0,0.0,0.0,,,0.0,0.0,24.94802494802495
CO,WASHINGTON,2021,12.0,4865.0,2.0,3.0,1.0,2.0,6.0,4.0,4.110996916752312,6.166495375128469,24.665981500513876
CO,WASHINGTON,2022,40.0,4839.0,2.0,3.0,1.0,2.0,20.0,13.333333333333334,4.133085348212441,6.19962802231866,82.66170696424881
CO,WASHINGTON,2023,56.0,4849.0,2.0,3.0,1.0,2.0,28.0,18.666666666666668,4.124561765312436,6.186842647968653,115.48772942874818
CO,WASHINGTON,2024,176.0,4748.0,2.0,3.0,1.0,2.0,88.0,58.666666666666664,4.212299915754001,6.318449873631002,370.68239258635214
CO,WELD,2020,15021.0,331434.0,13.0,40.0,9.0,31.0,1155.4615384615386,375.525,0.39223495477229253,1.2068767839147463,453.2124042795851
CO,WELD,2021,22544.0,339891.0,27.0,68.0,14.0,54.0,834.9629629629629,331.52941176470586,0.7943723134769676,2.0006413820901408,663.2714605564726
CO,WELD,2022,33430.0,350793.0,38.0,89.0,16.0,73.0,879.7368421052631,375.6179775280899,1.0832599282197763,2.537108779251581,952.9836684312401
CO,WELD,2023,49357.0,360971.0,47.0,107.0,30.0,77.0,1050.1489361702127,461.2803738317757,1.3020436544763985,2.964227043169673,1367.3397585955656
CO,WELD,2024,81632.0,371280.0,57.0,135.0,50.0,85.0,1432.140350877193,604.6814814814815,1.5352294764059469,3.6360698125404007,2198.664081017022
CO,YUMA,2020,53.0,9975.0,0.0,0.0,0.0,0.0,,,0.0,0.0,53.1328320802005
CO,YUMA,2021,102.0,9939.0,0.0,0.0,0.0,0.0,,,0.0,0.0,102.62601871415636
CO,YUMA,2022,144.0,9943.0,0.0,0.0,0.0,0.0,,,0.0,0.0,144.82550538066982
CO,YUMA,2023,215.0,9898.0,0.0,0.0,0.0,0.0,,,0.0,0.0,217.2155991109315
CO,YUMA,2024,316.0,9873.0,0.0,0.0,0.0,0.0,,,0.0,0.0,320.06482325534284
CT,FAIRFIELD,2020,7667.0,943100.0,66.0,218.0,97.0,121.0,116.16666666666667,35.169724770642205,0.6998197433994274,2.3115258191071995,81.2957268582335
CT,FAIRFIELD,2021,25671.0,950952.0,75.0,252.0,113.0,139.0,342.28,101.86904761904762,0.7886833404840622,2.649976024026449,269.9505337808849
CT,FAIRFIELD,2022,27530.0,955142.0,99.0,310.0,120.0,190.0,278.0808080808081,88.80645161290323,1.0364950970641014,3.2455907079784994,288.22939416338096
CT,FAIRFIELD,2023,33499.0,962351.0,171.0,583.0,158.0,425.0,195.90058479532163,57.45969125214408,1.7768984497340365,6.058080679502593,348.09544542479824
CT,FAIRFIELD,2024,26857.0,974112.0,200.0,703.0,168.0,535.0,134.285,38.20341394025605,2.053151998948786,7.216829276304983,275.70751617883775
CT,HARTFORD,2020,4016.0,964034.0,64.0,197.0,44.0,153.0,62.75,20.385786802030456,0.66387700018879,2.0434963912061193,41.65828176184657
CT,HARTFORD,2021,14271.0,971972.0,69.0,208.0,44.0,164.0,206.82608695652175,68.61057692307692,0.7098969929174915,2.13997934096867,146.8252171873264
CT,HARTFORD,2022,16597.0,975074.0,102.0,354.0,63.0,291.0,162.7156862745098,46.88418079096045,1.0460744517851979,3.6304936856074512,170.2127223164601
CT,HARTFORD,2023,20160.0,981775.0,210.0,731.0,87.0,644.0,96.0,27.578659370725035,2.1389829645285325,7.4456978431921765,205.3423645947391
CT,HARTFORD,2024,15200.0,989194.0,367.0,1205.0,152.0,1053.0,41.416893732970024,12.614107883817427,3.710091246004323,12.181634745055065,153.6604548753834
CT,LITCHFIELD,2020,636.0,112206.0,11.0,35.0,8.0,27.0,57.81818181818182,18.17142857142857,0.9803397322781313,3.119262784521327,56.68146088444468
CT,LITCHFIELD,2021,2199.0,112974.0,11.0,35.0,8.0,27.0,199.9090909090909,62.82857142857143,0.9736753589321437,3.098057960238639,194.64655584470765
CT,LITCHFIELD,2022,2024.0,113247.0,15.0,43.0,13.0,30.0,134.93333333333334,47.06976744186046,1.3245383983681687,3.7970100753220835,178.72438121981156
CT,LITCHFIELD,2023,2704.0,113508.0,27.0,69.0,14.0,55.0,100.14814814814815,39.18840579710145,2.378686964795433,6.07886668781055,238.22109454840188
CT,LITCHFIELD,2024,1940.0,114280.0,37.0,85.0,21.0,64.0,52.432432432432435,22.823529411764707,3.237661883094155,7.4378718935946795,169.75848792439623
CT,MIDDLESEX,2020,932.0,173266.0,18.0,51.0,0.0,51.0,51.77777777777778,18.274509803921568,1.0388650975956044,2.943451109854213,53.79012616439463
CT,MIDDLESEX,2021,3300.0,175512.0,21.0,56.0,0.0,56.0,157.14285714285714,58.92857142857143,1.1964993846574592,3.1906650257532245,188.02133187474362
CT,MIDDLESEX,2022,3276.0,176095.0,28.0,73.0,0.0,73.0,117.0,44.87671232876713,1.5900508248388654,4.145489650472756,186.03594650614727
CT,MIDDLESEX,2023,4482.0,176419.0,53.0,140.0,6.0,134.0,84.56603773584905,32.01428571428571,3.004211564514026,7.935653189282333,254.05426853116728
CT,MIDDLESEX,2024,3339.0,177047.0,68.0,189.0,7.0,182.0,49.10294117647059,17.666666666666668,3.8407880393341878,10.675131462267082,188.59398916671844
CT,NEW HAVEN,2020,4167.0,1013442.0,61.0,178.0,62.0,116.0,68.31147540983606,23.410112359550563,0.6019091373753999,1.7563905975872325,41.11730123677527
CT,NEW HAVEN,2021,13569.0,1021137.0,77.0,221.0,78.0,143.0,176.2207792207792,61.39819004524887,0.7540614041015065,2.164254159823804,132.88128821108236
CT,NEW HAVEN,2022,13034.0,1023533.0,103.0,291.0,99.0,192.0,126.54368932038835,44.79037800687285,1.0063183111829321,2.8430934811090602,127.34323172775085
CT,NEW HAVEN,2023,18174.0,1029750.0,250.0,807.0,121.0,686.0,72.696,22.520446096654275,2.4277737314882253,7.8368536052439906,176.48943918426804
CT,NEW HAVEN,2024,14580.0,1039018.0,367.0,1073.0,170.0,903.0,39.7275204359673,13.58807082945014,3.532181348157587,10.327058819000248,140.3248066924731
CT,NEW LONDON,2020,1068.0,278383.0,32.0,88.0,22.0,66.0,33.375,12.136363636363637,1.1494954792498104,3.161112567936979,38.364411619962425
CT,NEW LONDON,2021,3665.0,279596.0,37.0,96.0,23.0,73.0,99.05405405405405,38.177083333333336,1.3233379590552081,3.4335255153864863,131.08198972803618
CT,NEW LONDON,2022,3625.0,279495.0,50.0,135.0,37.0,98.0,72.5,26.85185185185185,1.7889407681711658,4.830140074062148,129.69820569240952
CT,NEW LONDON,2023,4776.0,280776.0,65.0,189.0,38.0,151.0,73.47692307692307,25.26984126984127,2.3150126791463657,6.7313445593640475,170.10000854773912
CT,NEW LONDON,2024,3946.0,283171.0,119.0,305.0,43.0,262.0,33.15966386554622,12.937704918032788,4.202407732430228,10.770876961270753,139.35042783335865
CT,WINDHAM,2020,358.0,95212.0,3.0,7.0,0.0,7.0,119.33333333333333,51.142857142857146,0.3150863336554216,0.7352014451959837,37.60030248288031
CT,WINDHAM,2021,939.0,95622.0,4.0,9.0,0.0,9.0,234.75,104.33333333333333,0.41831377716425094,0.9412059986195646,98.19915918930789
CT,WINDHAM,2022,904.0,96121.0,9.0,17.0,0.0,17.0,100.44444444444444,53.1764705882353,0.9363198468596872,1.7686041551794092,94.04812684012859
CT,WINDHAM,2023,1184.0,96790.0,14.0,35.0,2.0,33.0,84.57142857142857,33.82857142857143,1.446430416365327,3.6160760409133177,122.32668664118195
CT,WINDHAM,2024,997.0,97627.0,26.0,57.0,6.0,51.0,38.34615384615385,17.49122807017544,2.663197680969404,5.838548762125232,102.12338799717293
ME,ANDROSCOGGIN,2020,208.0,111181.0,7.0,14.0,1.0,13.0,29.714285714285715,14.857142857142858,0.6296039790971478,1.2592079581942957,18.708232521743824
ME,ANDROSCOGGIN,2021,543.0,112760.0,10.0,20.0,1.0,19.0,54.3,27.15,0.886839304717985,1.77367860943597,48.15537424618659
ME,ANDROSCOGGIN,2022,1549.0,113437.0,12.0,22.0,3.0,19.0,129.08333333333334,70.4090909090909,1.057855902395162,1.9394024877244638,136.55156606750884
ME,ANDROSCOGGIN,2023,2379.0,114587.0,17.0,28.0,7.0,21.0,139.94117647058823,84.96428571428571,1.4835888887919222,2.4435581697749305,207.6151744962343
ME,ANDROSCOGGIN,2024,3185.0,115600.0,18.0,32.0,11.0,21.0,176.94444444444446,99.53125,1.5570934256055362,2.768166089965398,275.5190311418685
ME,AROOSTOOK,2020,42.0,67051.0,3.0,8.0,0.0,8.0,14.0,5.25,0.44742062012497946,1.193121653666612,6.263888681749713
ME,AROOSTOOK,2021,131.0,67075.0,4.0,10.0,0.0,10.0,32.75,13.1,0.5963473723443906,1.4908684308609763,19.530376444278794
ME,AROOSTOOK,2022,351.0,67295.0,9.0,16.0,0.0,16.0,39.0,21.9375,1.3373950516383089,2.377591202912549,52.15840701389405
ME,AROOSTOOK,2023,606.0,67330.0,14.0,26.0,2.0,24.0,43.285714285714285,23.307692307692307,2.0793108569731173,3.8615773058072183,90.00445566612208
ME,AROOSTOOK,2024,766.0,66925.0,19.0,36.0,3.0,33.0,40.31578947368421,21.27777777777778,2.838998879342548,5.3791557713858795,114.45648113559956
ME,CUMBERLAND,2020,1994.0,303588.0,48.0,122.0,29.0,93.0,41.541666666666664,16.34426229508197,1.581090161666469,4.018604160902275,65.68112046589457
ME,CUMBERLAND,2021,4994.0,306150.0,66.0,156.0,33.0,123.0,75.66666666666667,32.01282051282051,2.1558059774620286,5.095541401273885,163.12265229462682
ME,CUMBERLAND,2022,12952.0,309532.0,93.0,211.0,46.0,165.0,139.2688172043011,61.38388625592417,3.0045358799736377,6.816742695424059,418.4381582518124
ME,CUMBERLAND,2023,21064.0,311645.0,113.0,328.0,56.0,272.0,186.4070796460177,64.21951219512195,3.6259205185387215,10.524795841422131,675.8972548893772
ME,CUMBERLAND,2024,28110.0,314665.0,132.0,396.0,78.0,318.0,212.95454545454547,70.98484848484848,4.194937473185769,12.584812419557307,893.331002812515
